player,position,team,is_active,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,otc_id,gsis_id
Jarrian Jones,CB,Jaguars,True,2024,4.0,5.596312,1.399078,0.890044,0.005,6.599879,1.64997,1.049653,11704,00-0039353
Jalen Davis,CB,Bengals,True,2026,1.0,1.575,1.575,0.1,0.005,1.575,1.575,0.1,7222,00-0034446
Jakorian Bennett,CB,PHI/LV,True,2023,4.0,4.663588,1.165897,0.823588,0.005,6.248544,1.562136,1.103491,10928,00-0039072
Kelee Ringo,CB,Eagles,True,2023,4.0,4.660928,1.165232,0.820928,0.005,6.24498,1.561245,1.099927,10929,00-0039140
Martin Emerson,CB,Saints,True,2026,1.0,1.515,1.515,0.65,0.005,1.515,1.515,0.65,10113,00-0037250
Avonte Maddox,CB,Lions,True,2026,1.0,1.4875,1.4875,0.6875,0.005,1.4875,1.4875,0.6875,7010,00-0034377
Jermod McCoy,CB,Raiders,True,2026,4.0,5.8097,1.452425,1.3047,0.005,5.8097,1.452425,1.3047,13245,00-0041563
Decamerion Richardson,CB,NO/LV,True,2024,4.0,4.821016,1.205254,0.801016,0.005,5.685552,1.421388,0.944659,11720,00-0039357
Roger McCreary,CB,Lions,True,2026,1.0,1.4025,1.4025,0.9875,0.005,1.4025,1.4025,0.9875,10080,00-0038125
Cam Taylor-Britt,CB,Colts,True,2026,1.0,1.4025,1.4025,0.6875,0.005,1.4025,1.4025,0.6875,10105,00-0037753
Darrell Baker Jr.,CB,Dolphins,True,2026,1.0,1.4025,1.4025,1.2625,0.005,1.4025,1.4025,1.2625,10409,00-0037549
Akayleb Evans,CB,Panthers,True,2026,1.0,1.4025,1.4025,0.5988,0.005,1.4025,1.4025,0.5988,10163,00-0038101
Jadon Canady,CB,Chiefs,True,2026,4.0,5.607332,1.401833,1.227332,0.005,5.607332,1.401833,1.227332,13253,00-0041497
Devin Moore,CB,Cowboys,True,2026,4.0,5.569532,1.392383,1.189532,0.005,5.569532,1.392383,1.189532,13258,00-0040875
Darrell Luter Jr.,CB,SF/LV,True,2023,4.0,4.153512,1.038378,0.313512,0.005,5.565115,1.391279,0.420061,10979,00-0038594
T.J. Tampa,CB,Ravens,True,2024,4.0,4.718456,1.179614,0.698456,0.005,5.5646,1.39115,0.823708,11738,00-0039234
Keionte Scott,CB,Buccaneers,True,2026,4.0,5.548656,1.387164,1.168656,0.005,5.548656,1.387164,1.168656,13260,00-0041057
Quincy Riley,CB,Saints,True,2025,4.0,5.087236,1.271809,0.887236,0.005,5.488093,1.372023,0.957147,12491,00-0040166
Malik Muhammad,CB,Bears,True,2026,4.0,5.48278,1.370695,1.10278,0.005,5.48278,1.370695,1.10278,13268,00-0041060
Will Lee III,CB,Panthers,True,2026,4.0,5.431432,1.357858,1.051432,0.005,5.431432,1.357858,1.051432,13273,00-0041063
Kei'Trel Clark,CB,Cardinals,True,2023,4.0,4.0486,1.01215,0.2086,0.005,5.424548,1.356137,0.279494,11004,00-0038984
Fabian Moreau,CB,Commanders,True,2026,1.0,1.3375,1.3375,0.0375,0.004,1.3375,1.3375,0.0375,5667,00-0033918
Carrington Valentine,CB,Packers,True,2023,4.0,3.94066,0.985165,0.10066,0.004,5.279923,1.319981,0.13487,11056,00-0038408
D.J. Ivey,CB,Bengals,True,2023,4.0,3.920656,0.980164,0.080656,0.004,5.253121,1.31328,0.108068,11070,00-0038642
Nehemiah Pritchett,CB,Seahawks,True,2024,4.0,4.399072,1.099768,0.379072,0.004,5.187942,1.296986,0.44705,11744,00-0039795
Tarheeb Still,CB,Chargers,True,2024,4.0,4.39572,1.09893,0.37572,0.004,5.183989,1.295997,0.443097,11745,00-0039366
Cam Hart,CB,Chargers,True,2024,4.0,4.383928,1.095982,0.363928,0.004,5.170083,1.292521,0.42919,11748,00-0039369
Ephesians Prysock,CB,49ers,True,2026,4.0,5.169036,1.292259,0.789036,0.004,5.169036,1.292259,0.789036,13283,00-0041068
Kris Abrams-Draine,CB,Broncos,True,2024,4.0,4.368272,1.092068,0.348272,0.004,5.151619,1.287905,0.410726,11753,00-0039371
Tre Brown,CB,Jets,True,2025,2.0,2.385,1.1925,0.0,0.004,2.57293,1.286465,0.0,9601,00-0036885
C.J. Henderson,CB,Falcons,True,2025,2.0,2.385,1.1925,0.0,0.004,2.57293,1.286465,0.0,8749,00-0036281
Jarvis Brownlee,CB,NYJ/TEN,True,2024,4.0,4.362036,1.090509,0.342036,0.004,5.144265,1.286066,0.403372,11754,00-0039372
Josh Newton,CB,Bengals,True,2024,4.0,4.357276,1.089319,0.337276,0.004,5.138651,1.284663,0.397759,11757,00-0039375
Chau Smith-Wade,CB,Panthers,True,2024,4.0,4.343984,1.085996,0.323984,0.004,5.122976,1.280744,0.382083,11765,00-0039380
Caelen Carson,CB,Cowboys,True,2024,4.0,4.274276,1.068569,0.254276,0.004,5.040767,1.260192,0.299874,11782,00-0039387
Qwan'Tez Stiggers,CB,Jets,True,2024,4.0,4.274276,1.068569,0.254276,0.004,5.040767,1.260192,0.299874,11784,00-0039789
Mac McWilliams,CB,Eagles,True,2025,4.0,4.64412,1.16103,0.44412,0.004,5.010061,1.252515,0.479115,12505,00-0040071
Marcellas Dial,CB,NE/MIA,True,2024,4.0,4.232128,1.058032,0.212128,0.004,4.991061,1.247765,0.250168,11788,00-0039390
Jason Marshall Jr.,CB,Dolphins,True,2025,4.0,4.625292,1.156323,0.425292,0.004,4.989749,1.247437,0.458804,12510,00-0040178
Cameron Mitchell,CB,Colts,True,2026,1.0,1.22,1.22,0.025,0.004,1.22,1.22,0.025,10966,00-0038585
Keith Abney II,CB,Lions,True,2026,4.0,4.8789,1.219725,0.4989,0.004,4.8789,1.219725,0.4989,13301,00-0041445
Denzel Burke,CB,Cardinals,True,2025,4.0,4.520216,1.130054,0.320216,0.004,4.876393,1.219098,0.345448,12534,00-0040195
Myles Harden,CB,Browns,True,2024,4.0,4.130332,1.032583,0.110332,0.004,4.87101,1.217753,0.130117,11835,00-0039417
Chandler Rivers,CB,Ravens,True,2026,4.0,4.863512,1.215878,0.483512,0.004,4.863512,1.215878,0.483512,13306,00-0040885
Dallis Flowers,CB,Bears,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,10573,00-0037395
Ja'Sir Taylor,CB,Bengals,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,10259,00-0037307
David Long,CB,Saints,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,7870,00-0035665
Noah Igbinoghene,CB,Browns,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,8770,00-0036287
L'Jarius Sneed,CB,Chiefs,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,8878,00-0036374
Jack Jones,CB,49ers,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,10166,00-0038039
Charles Demmings,CB,Vikings,True,2026,4.0,4.858864,1.214716,0.478864,0.004,4.858864,1.214716,0.478864,13307,00-0041083
Dorian Strong,CB,Bills,True,2025,4.0,4.485356,1.121339,0.285356,0.004,4.838787,1.209697,0.307841,12537,00-0040197
Bilhal Kone,CB,Ravens,True,2025,4.0,4.477144,1.119286,0.277144,0.004,4.829928,1.207482,0.298982,12538,00-0040073
Ameer Speed,CB,Cowboys,True,2026,2.0,2.405,1.2025,0.0,0.004,2.405,1.2025,0.0,11038,00-0038624
Karon Prunty,CB,Patriots,True,2026,4.0,4.807348,1.201837,0.427348,0.004,4.807348,1.201837,0.427348,13315,00-0041088
Marcus Harris,CB,Titans,True,2025,4.0,4.453016,1.113254,0.253016,0.004,4.803898,1.200975,0.272953,12543,00-0040201
Hezekiah Masses,CB,Raiders,True,2026,4.0,4.759476,1.189869,0.379476,0.004,4.759476,1.189869,0.379476,13319,00-0040889
Jarrick Bernard-Converse,CB,Giants,True,2025,2.0,2.175,1.0875,0.0,0.004,2.346383,1.173191,0.0,11028,00-0038401
Donte Kent,CB,Steelers,True,2025,4.0,4.333452,1.083363,0.133452,0.004,4.674913,1.168728,0.143968,12589,00-0040232
Marcelino McCrary-Ball,CB,Jets,True,2026,1.0,1.145,1.145,0.0,0.004,1.145,1.145,0.0,10435,00-0037526
Tristin McCollum,CB,Raiders,True,2026,1.0,1.145,1.145,0.0,0.004,1.145,1.145,0.0,10585,00-0037461
Damarri Mathis,CB,Browns,True,2026,1.0,1.145,1.145,0.0,0.004,1.145,1.145,0.0,10160,00-0038105
Ja'Marcus Ingram,CB,Texans,True,2026,1.0,1.145,1.145,0.0,0.004,1.145,1.145,0.0,10766,00-0037661
Ty Okada,CB,Seahawks,True,2026,1.0,1.145,1.145,0.0,0.004,1.145,1.145,0.0,11494,00-0038765
Christian Braswell,CB,Jaguars,True,2026,1.0,1.145,1.145,0.0,0.004,1.145,1.145,0.0,11026,00-0038616
Toriano Pride Jr.,CB,CLE/BUF,True,2026,4.0,4.55578,1.138945,0.17578,0.004,4.55578,1.138945,0.17578,13364,00-0041115
Josh Wallace,CB,Rams,True,2024,3.0,2.89,0.963333,0.06,0.004,3.408254,1.136084,0.07076,12070,00-0039772
Storm Duck,CB,Dolphins,True,2024,3.0,2.85,0.95,0.17,0.004,3.361081,1.12036,0.200486,12194,00-0039481
Rico Payton,CB,NYG/NO,True,2024,3.0,2.845,0.948333,0.045,0.004,3.355184,1.118394,0.05307,12167,00-0039620
Thomas Harper,CB,DET/LAC/LV,True,2024,3.0,2.84,0.946667,0.03,0.004,3.349287,1.11643,0.03538,12204,00-0039660
Christian Roland-Wallace,CB,Chiefs,True,2024,3.0,2.835,0.945,0.155,0.004,3.343391,1.114464,0.182796,11932,00-0039324
Chigozie Anusiem,CB,Raiders,True,2025,2.0,2.035,1.0175,0.0,0.004,2.195351,1.097676,0.0,11928,00-0039676
Charles Woods,CB,NE/LAR,True,2025,2.0,2.035,1.0175,0.0,0.004,2.195351,1.097676,0.0,11925,00-0039770
Johnathan Edwards,CB,Colts,True,2025,3.0,2.995,0.998333,0.28,0.004,3.230996,1.076998,0.302063,12693,00-0040347
Nic Jones,CB,Giants,True,2026,1.0,1.075,1.075,0.0,0.004,1.075,1.075,0.0,11074,00-0038986
Mekhi Blackmon,CB,Browns,True,2026,1.0,1.075,1.075,0.2,0.004,1.075,1.075,0.2,10926,00-0038565
Terrion Arnold,CB,Seahawks,True,2026,1.0,1.075,1.075,0.0,0.004,1.075,1.075,0.0,11632,00-0039903
Keyon Martin,CB,Ravens,True,2025,3.0,2.965,0.988333,0.0,0.004,3.198632,1.06621,0.0,13075,00-0040636
Thaddeus Dixon,CB,Giants,True,2026,3.0,3.135,1.045,0.2825,0.003,3.135,1.045,0.2825,13637,00-0041142
Collin Wright,CB,Texans,True,2026,3.0,3.125,1.041667,0.2625,0.003,3.125,1.041667,0.2625,13506,00-0041313
Avery Smith,CB,Seahawks,True,2026,3.0,3.12,1.04,0.2675,0.003,3.12,1.04,0.2675,13599,00-0041382
Channing Canada,CB,Patriots,True,2026,3.0,3.12,1.04,0.2675,0.003,3.12,1.04,0.2675,13420,00-0041316
Ayden Garnes,CB,Buccaneers,True,2026,3.0,3.12,1.04,0.12,0.003,3.12,1.04,0.12,13767,00-0041253
Malcolm DeWalt IV,CB,Falcons,True,2026,3.0,3.12,1.04,0.14,0.003,3.12,1.04,0.14,13734,00-0041188
Tyreek Chappell,CB,Vikings,True,2026,3.0,3.1065,1.0355,0.0565,0.003,3.1065,1.0355,0.0565,13716,00-0041344
Rodney Shelley,CB,Chargers,True,2026,3.0,3.105,1.035,0.005,0.003,3.105,1.035,0.005,13611,00-0041381
Marlon Jones,CB,Packers,True,2026,3.0,3.1,1.033333,0.0,0.003,3.1,1.033333,0.0,13835,00-0041493
Kamal Hadden,CB,Packers,True,2026,1.0,1.005,1.005,0.0,0.003,1.005,1.005,0.0,11819,00-0039831
Rejzohn Wright,CB,Saints,True,2026,1.0,1.005,1.005,0.0,0.003,1.005,1.005,0.0,11090,00-0038781
Micah Robinson,CB,Titans,True,2025,2.0,1.845,0.9225,0.0,0.003,1.99038,0.99519,0.0,12597,00-0040020
Zemaiah Vaughn,CB,Vikings,True,2025,2.0,1.845,0.9225,0.0,0.003,1.99038,0.99519,0.0,12962,00-0040507
Korie Black,CB,Giants,True,2025,2.0,1.845,0.9225,0.0,0.003,1.99038,0.99519,0.0,12606,00-0040243
Reese Taylor,CB,Dolphins,True,2025,2.0,1.845,0.9225,0.0,0.003,1.99038,0.99519,0.0,11323,00-0038521
Kevin Knowles II,CB,KC/TB,True,2025,2.0,1.845,0.9225,0.0,0.003,1.99038,0.99519,0.0,12770,00-0040089
Jayden Price,CB,Saints,True,2026,2.0,1.935,0.9675,0.0,0.003,1.935,0.9675,0.0,12046,00-0039725
Mike Reid,CB,Saints,True,2026,2.0,1.935,0.9675,0.0,0.003,1.935,0.9675,0.0,12834,00-0040293
Daequan Hardy,CB,Steelers,True,2026,1.0,0.885,0.885,0.0,0.003,0.885,0.885,0.0,11827,00-0039883
Rodney Thomas,CB,Seahawks,True,2026,1.0,0.45595,0.45595,0.0,0.002,0.45595,0.45595,0.0,10284,00-0037323
Ifeatu Melifonwu,CB,Buccaneers,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,9565,00-0036993
Samuel Womack,CB,Jets,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,10217,00-0037830
Darnay Holmes,CB,Falcons,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,8850,00-0036394
Starling Thomas V,CB,Cardinals,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,11413,00-0038663
Kindle Vildor,CB,Patriots,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,8903,00-0036307
Tavierre Thomas,CB,Vikings,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,7545,00-0034488
Trevon Diggs,CB,Seahawks,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,8791,00-0036361
Kader Kohou,CB,Chiefs,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,10697,00-0037353
Bryce Hall,CB,Texans,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,8898,00-0036241
Kahlef Hailassie,CB,Packers,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,11316,00-0038523
Sean Murphy-Bunting,CB,Buccaneers,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,7830,00-0035239
Anthony Kendall,CB,Bills,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,11361,00-0038848
Robert Longerbeam,CB,Eagles,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,12572,00-0040077
Brandon Codrington,CB,49ers,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,11901,00-0039333
Terell Smith,CB,Commanders,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,10989,00-0038395
Myles Bryant,CB,Browns,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,9271,00-0036087
D'Angelo Ross,CB,Browns,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,8084,00-0034966
Kaiir Elam,CB,Chargers,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,10068,00-0037242
Derion Kendrick,CB,Cowboys,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,10257,00-0037842
Ethan Bonner,CB,Dolphins,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11486,00-0038684
T.J. Hall,CB,Saints,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13363,00-0041114
D'Shawn Jamison,CB,Cardinals,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11214,00-0038877
Michael Coats Jr.,CB,Browns,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13476,00-0041411
Kalen King,CB,Cardinals,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11863,00-0039239
Mory Bamba,CB,Jets,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13444,00-0041196
Jordan Clark,CB,Jets,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12941,00-0040397
Te'Cory Couch,CB,Bills,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12202,00-0039469
Kani Walker,CB,Bills,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13414,00-0041275
Doneiko Slaughter,CB,Steelers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12858,00-0040341
Jalen McMurray,CB,Titans,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13552,00-0040917
Nick Whiteside,CB,Lions,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11517,00-0038841
Bryce Phillips,CB,Vikings,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13588,00-0040962
Corey Thornton,CB,Panthers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12921,00-0040296
Domani Jackson,CB,Packers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13345,00-0040896
D'Arco Perkins-McAllister,CB,Chiefs,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13587,00-0040961
Greedy Vance Jr.,CB,Raiders,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12878,00-0040489
Elijah Jones,CB,Giants,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11698,00-0039823
Nikko Reed,CB,Chargers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12832,00-0040471
Alijah Huzzie,CB,Texans,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12742,00-0040411
Car'lin Vigers,CB,Steelers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12950,00-0040322
Nyzier Fourqurean,CB,Rams,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13799,00-0041416
Rob Carter,CB,Colts,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13142,00-0040790
Isaac Yiadom,CB,Commanders,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,6984,00-0034780
Cam Lampkin,CB,Rams,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11917,00-0039780
Da'Veawn Armstead,CB,Vikings,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13721,00-0041341
Jabbar Muhammad,CB,Jaguars,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12805,00-0040336
DeVonta Smith,CB,Panthers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13744,00-0041153
Aamaris Brown,CB,Lions,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13695,00-0041454
Natrone Brooks,CB,Lions,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11531,00-0038966
Reddy Steward,CB,Cowboys,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12165,00-0039465
Jakob Robinson,CB,49ers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12965,00-0040559
Shemar Bartholomew,CB,Titans,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12187,00-0039292
Darius Rush,CB,Commanders,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,10962,00-0038388
Sean Fresch,CB,Broncos,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13849,
Fred Davis II,CB,Commanders,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13666,00-0041177
Brent Austin,CB,Broncos,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13563,00-0041289
Erick Hallett,CB,Titans,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11032,00-0038620
Bralyn Lux,CB,Bengals,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13036,00-0040372
Andre Fuller,CB,Seahawks,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13380,00-0040903
Kenneth Harris,CB,Colts,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13424,00-0041320
Michael Dansby,CB,Seahawks,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13399,00-0040910
Deantre Prince,CB,Bears,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11761,00-0039378
Kyle Hamilton,S,Ravens,True,2025,4.0,100.4,25.1,48.022604,0.09,108.311175,27.077794,51.80662,10059,00-0038038
Derwin James,S,Chargers,True,2026,3.0,75.6,25.2,41.0,0.084,75.6,25.2,41.0,6902,00-0034790
"Antoine Winfield, Jr.",S,Buccaneers,True,2024,4.0,84.1,21.025,45.0,0.08199999999999999,99.181363,24.795341,53.069695,8785,00-0036411
Kerby Joseph,S,Lions,True,2025,4.0,85.0,21.25,23.121,0.076,91.697708,22.924427,24.942855,10142,00-0037667
Jessie Bates III,S,Falcons,True,2023,4.0,64.02,16.005,36.0,0.071,85.777687,21.444422,48.234875,6939,00-0034675
Budda Baker,S,Cardinals,True,2024,3.0,54.0,18.0,17.441666,0.07,63.683634,21.227878,20.56942,5622,00-0033890
Xavier McKinney,S,Packers,True,2024,4.0,67.0,16.75,23.0,0.066,79.014879,19.75372,27.124511,8776,00-0036388
Trevon Moehrig,S,Panthers,True,2025,3.0,51.0,17.0,34.5,0.061,55.018625,18.339542,37.218481,9507,00-0036962
Jevon Holland,S,Giants,True,2025,3.0,45.3,15.1,27.4,0.054000000000000006,48.869484,16.289828,29.559026,9500,00-0036998
Cam Bynum,S,Colts,True,2025,4.0,60.0,15.0,26.0,0.054000000000000006,64.727794,16.181948,28.048711,9589,00-0036629
Grant Delpit,S,Browns,True,2026,3.0,45.0,15.0,26.47,0.05,45.0,15.0,26.47,8784,00-0036282
Amani Hooker,S,Titans,True,2025,3.0,40.5,13.5,24.86,0.048,43.691261,14.563754,26.818883,7907,00-0035632
Talanoa Hufanga,S,Broncos,True,2025,3.0,39.0,13.0,20.0,0.047,42.073066,14.024355,21.575931,9644,00-0036564
Quentin Lake,S,Rams,True,2025,3.0,38.25,12.75,8.5,0.046,41.263968,13.754656,9.169771,10256,00-0037841
Bryan Cook,S,Bengals,True,2026,3.0,40.25,13.416667,14.0,0.045,40.25,13.416667,14.0,10107,00-0037193
Minkah Fitzpatrick,S,Jets,True,2026,3.0,40.0,13.333333,20.5,0.044000000000000004,40.0,13.333333,20.5,6896,00-0034789
Coby Bryant,S,Bears,True,2026,3.0,40.0,13.333333,25.75,0.044000000000000004,40.0,13.333333,25.75,10154,00-0038136
Julian Love,S,Seahawks,True,2024,3.0,33.0,11.0,11.965,0.043,38.917776,12.972592,14.110642,7899,00-0034974
Josh Metellus,S,Vikings,True,2025,3.0,36.0,12.0,14.605,0.043,38.836676,12.945559,15.755824,8945,00-0036348
Harrison Smith,S,Vikings,True,2026,1.0,12.25,12.25,6.95,0.040999999999999995,12.25,12.25,6.95,1779,00-0029606
Kamren Curl,S,Rams,True,2026,3.0,36.0,12.0,18.75,0.04,36.0,12.0,18.75,8956,00-0036349
Justin Reid,S,Saints,True,2025,3.0,31.5,10.5,22.25,0.038,33.982092,11.327364,24.003223,6953,00-0034361
Jalen Thompson,S,Cowboys,True,2026,3.0,33.0,11.0,22.0,0.037000000000000005,33.0,11.0,22.0,8610,00-0035705
Jeremy Chinn,S,Raiders,True,2025,2.0,16.258,8.129,12.25,0.028999999999999998,17.539074,8.769537,13.215258,8804,00-0036293
Reed Blankenship,S,Texans,True,2026,3.0,24.75,8.25,16.5,0.027000000000000003,24.75,8.25,16.5,10500,00-0037130
Alohi Gilman,S,Chiefs,True,2026,3.0,24.0,8.0,15.0,0.027000000000000003,24.0,8.0,15.0,8926,00-0036380
Brandon Jones,S,Broncos,True,2024,3.0,20.0,6.666667,11.0,0.026000000000000002,23.586531,7.862177,12.972592,8810,00-0036221
Caleb Downs,S,Cowboys,True,2026,4.0,28.951992,7.237998,28.951992,0.024,28.951992,7.237998,28.951992,13155,00-0040865
Eric Murray,S,Jaguars,True,2025,3.0,19.5,6.5,10.0,0.023,21.036533,7.012178,10.787966,4819,00-0033038
Kevin Byard,S,Patriots,True,2026,1.0,7.0,7.0,6.17,0.023,7.0,7.0,6.17,4777,00-0033132
Elijah Molden,S,Chargers,True,2025,3.0,18.75,6.25,11.625,0.022000000000000002,20.227436,6.742479,12.54101,9564,00-0036992
DeShon Elliott,S,Steelers,True,2025,2.0,12.5,6.25,7.17,0.022000000000000002,13.484957,6.742479,7.734971,7075,00-0034277
Nick Cross,S,Commanders,True,2026,2.0,13.0,6.5,6.05,0.022000000000000002,13.0,6.5,6.05,10141,00-0037616
Jaquan Brisker,S,Steelers,True,2026,1.0,5.5,5.5,4.285,0.018000000000000002,5.5,5.5,4.285,10093,00-0038135
Malik Hooker,S,Cowboys,True,2026,1.0,5.0,5.0,3.5,0.017,5.0,5.0,3.5,5599,00-0033877
Jaylinn Hawkins,S,Ravens,True,2026,2.0,10.0,5.0,5.0,0.017,10.0,5.0,5.0,8874,00-0036302
Dillon Thieneman,S,Bears,True,2026,4.0,19.51246,4.878115,19.51246,0.016,19.51246,4.878115,19.51246,13169,00-0041538
Malaki Starks,S,Ravens,True,2025,4.0,16.579658,4.144915,16.579658,0.015,17.886078,4.47152,17.886078,12387,00-0040688
Isaiah Pola-Mao,S,Raiders,True,2025,2.0,7.45,3.725,3.5,0.013000000000000001,8.037034,4.018517,3.775788,10646,00-0037512
P.J. Locke,S,Cowboys,True,2026,1.0,4.0,4.0,3.5,0.013000000000000001,4.0,4.0,3.5,8470,00-0035227
Dane Belton,S,Jets,True,2026,1.0,4.0,4.0,2.0,0.013000000000000001,4.0,4.0,2.0,10159,00-0038123
Brenden Schooler,S,Patriots,True,2024,3.0,9.0,3.0,2.6,0.012,10.613939,3.53798,3.066249,10611,00-0037205
Ronnie Hickman,S,Browns,True,2026,1.0,3.52,3.52,0.0,0.012,3.52,3.52,0.0,11382,00-0038715
Jeremy Reaves,S,Commanders,True,2026,1.0,3.5,3.5,4.15,0.012,3.5,3.5,4.15,7387,00-0034465
"Chauncey Gardner-Johnson, Jr.",S,Bills,True,2026,1.0,3.5,3.5,3.015,0.012,3.5,3.5,3.015,7896,00-0035253
Theo Jackson,S,Vikings,True,2025,3.0,9.315,3.105,5.38,0.011000000000000001,10.04899,3.349663,5.803926,10249,00-0037301
Markquese Bell,S,Cowboys,True,2025,3.0,9.0,3.0,6.2,0.011000000000000001,9.709169,3.23639,6.688539,10737,00-0037561
Treydan Stukes,S,Raiders,True,2026,4.0,12.597988,3.149497,12.597988,0.01,12.597988,3.149497,12.597988,13182,00-0040868
